header
Various Artists;Dorival Caymmi;folk;Folk;ID3G: 80;;Toquinho e Vinicius / Dora;Agostinho dos Santos / Saudade de Itapoa;Maria Creuza / Joao Valentao;Pocho / Eu nao tenho onde morar;Ana Lucia / Acalanto;Paulinho Nogueira / Història de pescadores;Maria Creuza / Saudade da Bahia;Cauby Peixoto / Sò louco;Maria Creuza / Marina;Agostinho dos Santos / Nao tem soluçao;Paulinho Nogueira / Là vem a Baiana;Thereza Tinoco / Sabado em Copacabana;Toquinho / Vamos chamar o vento;Orchestra coro RGE / O que é que a Baiana tem?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;307
Gauchesco;Mano Lima;folk;Folk;YEAR: 2002;2002;"""Mano Lima - Sem \Paia\"""" E Sem Fumo""""""";Mano Lima - Cuiúdo Da Varsea;Mano Lima - Estancia Da Anarquia;Mano Lima - Tumbeiro;Mano Lima - Ave Maria;Mano Lima - America Do Sul;"""Mano Lima - Clone Do \Lobizome\""""""""""";Mano Lima - Quando Eu Crescer;Mano Lima - Dom Santana;Mano Lima - Depois Do Andador;Mano Lima - Finado Cascudo;Mano Lima - Ariguá E Mucunfa Da Estancia Do Cambuxim;Mano Lima - Tronqueira;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;308
Marco Pereira;Elegia;folk;Folk;YEAR: 1990 ID3G: 80;1990;Marco Pereira / Samba Urbano;Canhoto da Paraiba / Imagem - Marco Pereira;Marco Pereira / Flor das Aguas;Garoto / Jorge da Fusa - Marco Pereira;Marco Pereira / Ladeira de Sao Roque;Canhoto da Paraiba / Com mais de mil - Marco Pereira;Marco Pereira / Elegia;Marco Pereira / Bate-coxa;Pixinguinha / Carinhoso - Marco Pereira;Garoto / Desvairada - Marco Pereira;João Pernambuco / Sons de Carrilhoes - Marco Pereira;Dilermando Reis / Valsa Brasileira - Marco Pereira;Ze do Norte ( Mulher Rendeira) / Fantasia - Marco Pereira;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;309
Paveier;Beinah (Gefühlsecht und Lebensfroh);folk;Folklore;ID3G: 115;;Wenn ich mieh Hätz verlier;Ich will widder heim;Mädche nemm mich in d'r Ärm;Loss mich dräume;Beinah, Beinah;Kölsche Huhzick;Immer widder segeln;Forell a la Mademoiselle;Dat es joot;Immer wenn d'r Herrjott röf;Hei Hei Heidewitzka;Helden;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;310
Johnny Light;Verhaal zonder woorden;folk;Folk;Amstel Boyz;;Verhaal zonder woorden;Ik heb vannacht van jou gedroomd;Die mooie dagen met jou;El corazon;Na regen komt zonneschijn;Ik hou van jou;Dit mag eeuwig duren;Jij bent het helemaal;Als een droom in de nacht;Aan de middellandse zee;Waarom zie je me niet staan;Toe kom in m'n armen;Als de warme stralen van de zon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;311
Keri Noble;Fearless;folk;Pop;;2004;Look At Me;Talk To Me;Piece Of My Heart;A Dream About You;About Me;Let It Rain;Falling;Love Is All I Know;Answered Prayer;Bartender;I Won't;If No One Will Listen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;312
Peder Persson;Födselfest;folk;Folk;From Hede, Härjedalen, Sweden. Ripped by Niclas Lindblad.;2001;Peder Persson / Födselfest;Peder Persson / Står hon kvar?;Peder Persson / Mattis nattvisa;Peder Persson / Sparvens sång;Peder Persson / Myjjy va ales;Peder Persson / Gånglåt till Västsätern;Peder Persson / Klagolåt från en ko;Peder Persson / Min sommarsång;Peder Persson / När musslan dör;Peder Persson / Noname;Peder Persson / Framtiden är ännu kvar;Peder Persson / Öst-Trönder;Peder Persson / Sovsång till Albin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;313
EPO;POPTRACKS;folk;Pop-Folk;YEAR: 1987;1987;ä¸‰ç•ªç›®ã?®å¹¸ã?›;ã?„ã?¤ã?‹;ã‚»ã‚¯ã‚·ãƒ¼ãƒ»ãƒ?ã‚¹ãƒ»ã‚¹ãƒˆãƒƒãƒ—;ã?•ã‚ˆã?ªã‚‰ã?¯2Bã?®é‰›ç­†;æ¨ªé¡”;å¤¢è¦‹ã?¡ã‚ƒã?„ã?ªã‚¿ã‚¦ãƒ³;TRY TO CALL;12æœˆã?®é›¨;ã?„ã?¨ã?—ã?®ã‚¨ãƒªãƒ¼;LOVIN' YOU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;314
North Cregg;Summer at my feet;folk;Folk;;2003;The Pitchfork Reel;There was a Maid in Her Father's Garden;Polkas;The Recruited Collier;Slides;Hornpipe & Reels;Summer at my feet;Jigs;Swallow Sing;Reels;Deoindi;Fred Finn's Polka;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;315
Eleni Moraites;Rival;folk;;;;Here It Comes;Good Friday;Blessed from the Cradle;Sweetest;Best of Me;The Bug Song;Perfect Wife;What I Had in Mind;Scared to Change;Something She Says;Sleep Tonight;Swallow;Do It All Again;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;316
Fabienne Thibeault;Les plus belles chansons - CD 2/2;folk;;;;Je suis née ce matin;Je voudrais faire cette chanson;Le goût du miel;C'est en hiver;Bon voyage;Histoire d'amour;Les filles comme moi;Les choses de ma vie;Le coeur voyageur;Music-Hall;Je ne suis plus là;Les gens de mon pays;Chaleur humaine;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;317
Sofi Marinova;Osadena liubov;folk;Pop-Folk;;2002;Edin jivot ne stiga;Osadena liubov;Nemil nedrag;Zashto si tuk;Zaklinanie;Sviato chudo;Bozhi dar;Pustinia;Talisman;Eh, myje;Taina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;318
Various;Ich hab' Schlager lieb;folk;Folk;YEAR: 1999 ID3G: 80;1999;Guildo Horn /Guildo hat euch lieb;Jürgen Marcus / Eine neue Liebe ist wie ein neues Leben;Werner Leismann / Mendocino;Franz K. / Marmor, Stein und Eisen bricht;Temudschin / Dschinghis Khan;Susi's Schlagersextett / Speedy Gonzales;Peter Orloff / Schlagerparty;Klaus Lage Band / 1000 und 1 Nacht (Zoom!);Spider Murphy Gang / Skandal im Sperbezirk;De Höhner / Pizza wundaba;Lothar F. / Ich zahle keine Steuern mehr;Josie / Josie;Original Buam / Herzilein;Palast Orchester, Gesang Max Raabe: Kein Schwein ruft mich an;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;319
Justin McRoberts;Reason For Living;folk;Folk/Rock;;1999;Reason For Living;Second Time Around;The Story Stands Alone;5th Wheel;Not Free;Heaven Help Me;Jump Back;With Your Eyes;Michael's Hands;Don't You Believe;Sun Song;Galatians 2:20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;320
Varios;Time well spent '93;folk;;;;You are the One;Let the heavens be glad;Jesus you are Lord;Rock of my salvation;I will delight;The Baruch song;You know better;Let's go take this city;With all of my heart;God is good (all the time);Lord I lift Your name on high;Maranatha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;321
Mary Black;Without The Fanfare;folk;;;;There's A Train That Leaves  Tonight;State Of Heart;Nightime;The Crow In The Cradle;Greatest Dream;The Water Is Wide;Ellis Island;Strange Thing;Without The Fanfare;as I Leave Behind Neidin;Diamond Days;Going Gone;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;322
ARZU;Ceylanim;folk;National Folk;;;ceylanim;sagim yalan;gunler;camlar altina;terketme;mor koyun;derrule;sen kucuksun;yarali ceylan;iki keklik;oy daglar;uzun hava;ele dogru;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;323
Dunaways;Beautiful Day;folk;Gospel;YEAR: 2003;2003;Beautiful Day;I'll Cry All My Teardrops;God's Not Finished With Me Yet;Calvary Still Touches Me;Cross On the Side of the Road;The Old Country Church;He Answered Your Prayer;I've Drawn the Line;I Still Trust You;God Will Move;Both Ways;Welcome Back the King;Welcome Back the King (reprise);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;324
Indigo Girls;Shaming Of The sun;folk;;;;Shame On You;Get Out The Map;Shed Your Skin;It's Alright;Caramia;Don't Give That Girl A Gun;Leeds;Scooter Boys;Everything In Its Own Time;Cut It Out;Burn All The Letters;Hey Kind Friend;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;325
Indigo Girls;Strange Fire;folk;;;;Strange Fire;Crazy Game;Left Me A Fool;I Don't Wanna Know;Hey Jesus;Get Together;Walk Away;Make It Easier;You Left It Up To Me;Land Of Canaan;Bonus Tracks(Crazy Game);Bonus Track (Everybody's Waiting);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;326
The Choir Company;Laat Uw Grootheid Zien;folk;Gospel;YEAR: 1997 ID3G: 38;1997;01 - Voor Wat U Heeft Gedaan;02 - Zing En Juich Voor Jezus;03 - Hij Is Hier;04 - Mijn Hoop En Mijn Kracht;05 - Omdat Ik Geloof;06 - Wees Maar Gerust;07 - Heel Dicht Bij U;08 - Meer En Meer;09 - Laat Uw Grootheid Zien;10 - Halleluja aan Het Lam;11 - Leid Ons Heer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;327
Ciúnas;Celtic Tiger;folk;Irish;Irish Folk from Austria;2001;Celtic Tiger;Three Jigs;I Know My Love;The Long Black Veil;O'Carolan's Concerto;That London Winter;Dunmore Lassies;Siúil A Rúin;Glenside Polkas;The Jug Of Punch;The Bridge Of Tears;Willie Taylor;River Of Gems;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;328
Isle Of Light;Winters Welcome;folk;Celtic;;2002;We've Got To Have Love;Snow On The Hills;The Toboggan Run;Winter's Welcome;Apples In Winter / Winter Apples;We Will;Two Whistles In Two Hands;Voice Of Many Waters;Crested Hens;Peace Like A Snowfall;Road To Lisdoonvarna;Julia Delaney Meets Don Quixote;Fig Under The Mistletoe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;329
Holly Near;Simply Love - Disc One;folk;Folk;;2000;You Can Know All I Am;Harbor Me;Imagine My Surprise!;Put Away;Nina;Mountain Song/Kentucky Woman;You Bet;Rock Me In Your Arms;Something About The Woman;No Loss Of Pride;Golden Thread;Fire In The Rain;Infatuation;Take It With You;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;330
The String Cheese Incident;Untying The Not;folk;J A M;YEAR: 2003;2003;Wake Up;Sirens;Looking Glass;Orion's Belt;Mountain Girl;Lonesome Road Blues;Elijah;Valley of the Jig;Tinder Box;Just Passin' Through;Who Am I?;Time Alive;On My Way;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;331
Gerardo Peña;Nada;folk;Folklore;;;Aguacero;El Sapo;Entre Comillas;Adiccion;Te Quiero y Ya;El Gigante;Yo Soy;Buenos Vecinos;¿Quien Quiere Jugar?;La Revolucion;Canto de Abril;Nada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;332
LJ Booth;The Ox That Pulls The Cart;folk;folk;;2002;restless field;clutter;rising star;hold on!;western ridge;changing sky;the ox that pulls the cart;crow's couch;where the music takes me;ebba;rise up singing;box elder;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;333
Stefan Sundström;Babyland;folk;;;;Sabinas sjätte sång;Babyland;Blåljusvals;Fläder;Onda barn;Under isen (ligger himlen);Boy Oboy;Hjärtat tar aldrig semester;Hur Sabina gör en konst utav att gå;Tyst minut för felsorterade sopor;Sopvisa för Jan Banan;Data Track;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;334
Lovett, Lyle;The Road to Ensenada;folk;Folk;;;Don't Touch My Hat;Her First Mistake;Fiona;That's Right;Who Loves You Better;Private Conversation;Promises;It Ought To Be Easier;I Can't Love You Anymore;Long Tall Texan;Christmas Morning;The Road to Ensenada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;335
kisho, real selectah;Pssst remix;folk;;;;Dil Dooba;Nisha;Choti Si Umar;Al Habib;Kehdon Tumhe;Kasam Ki Kasam;Ishq Da Mara;Dheere Dheere Hua;O Soniya;Janam Janam;Mere Naal;Achi Lagti Hai;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;336
Rebecca St.James;Pray;folk;Gospel;YEAR: 1998;1998;Pray;Ok;Give Myself Away;Hold Me Jesus;I'll Carry You;Come Quickly Lord;Peace;Mirror;Lord You're Beautiful;Love To Love You;Omega;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;337
ã?•ã? ã?¾ã?•ã?—;ä¸€äººç™¾æ­Œ å·»äºŒ;folk;Folk;;;æ¡œæ•£ã‚‹;è™¹ã?®æœ¨;æ­³æ™‚è¨˜;æ¡?ã?®èŠ±;ONLYã€œè–”è–‡åœ’ã€œ;Pineapple hill;ã‚¸ãƒ£ã‚«ãƒ©ãƒ³ãƒ€ã?®ä¸˜;å¤¢ã?—ã? ã‚Œ;OCtober ã€œãƒªãƒªãƒ¼ã‚«ã‚µãƒ–ãƒ©ãƒ³ã‚«ã€œ;ãƒ‡ã‚¤ã‚¸ãƒ¼;ã?²ã?¾ã‚?ã‚Š;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;338
Iris;After School Special;folk;Indie;;;Sweet Tooth;Dan and an Ant;Since the Kitchen;the New Jazzy song;Always an Adjective;Before We Get There;Dos T. Ebbski (tarquin rocks the drums);Purple Blather;Ice Slider;Pour Extra Water;Gone;L'Aubade;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;339
Lançando as Redes;Grito da Noiva;folk;Gospel;;;Meu Amado;Deus é Fiel;Grito da Noiva;Esther;Visita meu Lar;Sala do Trono;Desesperado de Amor;Jeremias 1;Em Teus Rios;Me Consagro;Saudes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;340
Eugene Cole and Persuaded;He Will Work It Out;folk;Gospel;YEAR: 1999 ID3G:  38;1999;Stay With Jesus;There's Not A Friend;Smile;Oh Give Thanks;My Soul Is Anchored;If It Had Not Been;He Will Work It Out;Thank You;Caught Up;In His Presence;There When You Need Him;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;341
Various Artists;Zlote Przeboje Polskiego Socjalizmu;folk;Folk;;1999;Jestesmy Mloda Gwardia;Piosenka o Nowej Hucie;Miliony Rak;Czerwony Autobus;Hymn SFMD;Pochod Przyjazni;Do Roboty;Na Straznicy;Ojra Ech!;Ukochany Kraj;Sposob na Samotnosc;To Idzie M³odosc;Budujemy Nowy Dom;Niech Zawsze Swieci Slonce;Na Prawo Most Na Lewo Most;MDM;Jest Taki Jeden Skarb;Mariensztacka Piosenka;Polonez Warszawski;Trzej Przyjaciele z Boiska;Jeden Zero Dla Nas;Pojde na Stare Miasto;Wielka Radosc w Warszawie;Jak Przygoda to Tylko w Warszawie;Jak Mlode Stare Miasto;Warszawski Dzien;A tu Jest Warszawa;;;;;;;;;;;;;;;;;;342
Roger Fortner;Quiet Time Hymns On The Guitar;folk;Gospel;YEAR: 1998 ID3G: 38;1998;Jesus, Savior, Pilot Me;Haven Of Rest;Power In The Blood;Take My Hand;Sweet Hour Of Prayer;It Is Well;There Is A Fountain;I Must Tell Jesus;I'd Rather Have Jesus;My Hope Is Built;I Surrender All;He Keeps Me Singing;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;343
Tom Paxton;Balloon-alloon-alloon;folk;;;;Allen Gator;The Dog With Two Tails;The Thing That Isn't There;At the 'Quarium;Fish Are Orderly;The Crow That Wanted to Sing;Balloon-alloon-alloon;I've Got the Measles;The Monkeys' Baseball Game;The Wooly Booger;In the Sandbox;All the Children;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;344
Franco Bleve & Canto Antico Della Nostra Terra;Canzoni brindisine;folk;Folklore;YEAR: 1989;1989;La rosa ca te tesi;Zumpa ninnella;Quandu l'acieddu...;No t'abbandono no no;Mamma La Rondinella;Vegnu stancu di fori;La puddica (Lu Cuncirtinu);Mannaggia lu rimu;Quadriga brindisina;Lu citrulu;Aggiu sciuto a mari...pi piscari n'angidda;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;345
Various Artistse 2;Holiday Favorites, Christmas Collection Volume 2;folk;Holiday - Christmas;;1998;Amy Grant / Santa's Reindeer Ride;Mavericks / Santa Claus is Back;Carpenters / Have Yourself a Merry Little Christmas;Jimmy Buffet / Christmas Island;Winona Judd / Let's Make a Baby Thing;Aaron Neville / Please Come Home For Christmas;Brian Adms / Christmas Time;Elton John / Step Into Christmas;Cathy Bethia / Nothing But a Child;Vince Gill / Santa Claus is Coming to Town;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346
FNAC CHOICE;SALUTE FLAMENCO;folk;Pop;;2003;La La La Rumba Flamemca;Lagrima;Romance De Amor;Serenata Espanola;Sons De Carrinlnoes;Triste Santuario;Adelite;Caprichio Arabe;Choro;El Nuevo Dia (Colombiana);Farruca;Herencia Latina (Rumba);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;347
Leo Kottke;6- and 12-String Guitar;folk;Folk;;;The Driving of the Year Nail;The Last Of The Arkansas Greyhounds;Ojo;Crow River Waltz;The Sailor's Grave On The Prairie;Vaseline Machine Gun;Jack Fig;Watermelon;Jesu, Joy Of Man's Desiring;The Fisherman;The Tennessee Toad;Busted Bicycle;The Brain Of The Purple Mountain;Coolidge Rising;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;348
Tokio Uchida;coconuts clash;folk;Folk;ID3G: 80;;requiem for uncle brody;sea gull;blake`s stumbling rag special;in the bermuda triangle;beef bowl;east virginia;princesses in sparta;lonely night journey;coconuts clash;the march of catfishes;tribute to rev.gary davis;thanks to stefan;see you soon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;349
Derecho de Madrid;De Madrid a Mexico pasando por Cuba;folk;Folk;;;La Adelita-Alla en el Rancho grande-Cielito lindo;Naranjitay;Recuerdos;Las golondrinas;Cartagenera;Ronda del Firuli;Habanera de Madrid;Los Gitanos;La Mattinata;Te quiero, morena;Estrellita;Amapola;Son de la Loma;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;350
All The Best From Russia;All The Best From Russia;folk;;;;Moscow By Night;Casatchok;Dark Eyes;Two Guitars;Lagienka;The Little Bell;Kalinka;The Red Saraphan;The Moon Shines Bright;The Path To My Lover;Evening Twilight;Kosack Lullaby;Raspacholl;The Great Don;Volga Shipper's Song;On The Smooth Volga Ice;On The Volga;The Nightengale;It's Not The Wind;The Twelve Robbers;Stenka Rasin;The Seagull;Have Compassion;On The Neva;Cornflower;Oh, Was It So Wonderful;Camp Song;The Lark;;;;;;;;;;;;;;;;;351
Songs 4 Worship;Holy Ground! - Disc 2;folk;Christian;YEAR: 1998;1998;Joseph Garlington / Come Into his Presence;Eugene Greco / In The Presence;Don Moen / God Will Make A Way;Charlie LeBlanc / Jesus, Name Above All Names;Kent Henry / I Worship You, Almighty God;Maranatha Singers / I Love You Lord;Keith Green / Oh Lord, You're Beautiful;Maranatha Singers / When I Look Into Your Holiness;Maranatha Singers / Open Our Eyes;Brentwood Singers / Spirit of the Living God;Maranatha Singers / We Worship and Adore Thee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;352
Various Artists;Populäre Musik aus Griechenland;folk;Folk;;;Tassos Mavroudis - Amsterdam;Tassos Mavroudis - Tosrtaki Tou Ginake;Tassos Mavroudis - Oh Tarzan;Tassos Mavroudis - To Enstikto;Greek Folk Group Pegasus - Gerakina;Tassos Mavroudis - Stin Kastoria;Tassos Mavroudis - Sti Santorini;Tassos Mavroudis - Ftexame;Tassos Mavroudis - Ta Dakria;Greek Folk Group Pegasus - Miserlou;Tassos Mavroudis - I Koppelies;Greek Folk Group Pegasus - Zvarniara;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;353
Joan Baez;5;folk;;;;There But For Fortune;Stewball;It Ain't Me Babe;The Death Of Queen Jane (Child No. 170);Bachianas Brasileiras N.5;Go 'Way From My Window;I Still Miss Someone;When You Hear Them Cuckoos Hollerin';Birmingham Sunday;So We'll Go No More A-Roving;O'Cangaceiro;The Unquiet Grave (Child No. 78);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;354
Marianne Kesler;All the Days of My Life;folk;;;;Shine Like Gold;A Day Like Today;Wasteland of the Mind;There I Am;Long Time Coming Around;Scars;Hearts Are Much the Same;Cord of Three;Saturday Night;Oh Well;Searchlight of Love;All My Days;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;355
Mustafa Sandal;Araba;folk;Folk;sebmal@pro.onet.pl;1999;Aya Benzer;Araba (Edit Single);Bombaci;Detay;Iki Tas Cobra;Kalmadi;Bir Anda;Jest Oldu;Beni Aglatma;O Hep Bana;Suc Bende;Bize Gidelim;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;356
José Reza;Mais que Saudades;folk;Folk;;;Mais que Saudades;Tudo na Vida;Amor Proibido;Jogo Amoroso;É Tudo Mentira;Bodas de Prata Faremos;Por Amor, Por Amor;Uma Vela sobre a Mesa;Te Quero, Te Quero;Carinhos e Loucuras;O Amor é Louco;Sabor a Ti;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;357
Liliana Herrero & Juan Falu;Leguizamon-Castilla por...;folk;;;;Llorare;Serenata del 900;Carnavalito del duende;Cartas de amor que se queman;Juan del Monte;Cantora de Yala;El rococo;Zamba de Lozano;La casa;Zamba del pañuelo;Cancion del que no hace nada;Me voy quedando;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;358
Môra-Per;Minnesmärken;folk;Folk-Rock;YEAR: 1996;1996;Med fötterna först;En skötsam jäkel;Tid;Hatten;Hej å hå;Det är du;Klockan fyra söndamôran;Lägg benen på ryggen;Gammelpiga;Raj-Raj;Rosita;Minnesmärken;Extraspår;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;359
Garth Wilwand;Eyes of the Hurricane;folk;Folk-Rock;YEAR: 2001;2001;Eyes of the Hurricane;Forgive this Town;Drug War;The Last Show;Desperation lane;Promised Land;Your Eyes From L.A.;He Was Wrong;Without a Net;The Fields are Empty;No One to hold;Hittin' the Highway;Pleasant Ridge;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;360
Clannad;Anam;folk;Celtic;Titles have correct fadas.;1990;Rí Na Cruinne;In A Lifetime;Anam;In Fortune's Hand;The Poison Glen;Wilderness (instrumental);Harry's Game;Why Worry?;Úirchill An Chreagáin;Love and Affection;You're The One;Dobhar (instrumental);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;361
Doe Maar;4Us;folk;;;;Doe Maar Net Alsof;Je Loopt Je Lul Achterna;Lajeninaja;Nooit Meer Slapen;Nachtzuster;Zoek Het Zelf Maar Maar Uit;1 Nacht Alleen;Bang;Heroine;Pa;Alles Gaat Voorbij;Walska;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;362
Guzman;Guzmán y Cía;folk;Pop;;1998;Queridos compañeros;... Y sigue lloviendo;De piel trigueña;Perdí mi oportunidad;Señora azul;Un amor distinto;Solo pienso en ti;Carne roja superior;El vividor;Calles del viejo París;Linda Prima;El País de la Luz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;363
David Olney;Top To Bottom;folk;Singer/Songwriter;;1991;Jama Ball;Big Cadillac;You Can Count On Me;That's My Story;Nothing Matters But You;Hey Now;Downtown;Alone;Frankie And Johnny;Smoke On Ice;Evil Twin;Where Do The Good Times Go;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;364
Flipper Dave;Flipper Dave;folk;Folk;YEAR: 1995;1995;Crashing My Car;Swim Home;Risk Your Life;Lost And Found;You're My Friend;Eggs Benedict;It's A Waste;Rough Ground;Bottles;To Get You In Bed;Out Of Luck;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;365
Esma Redzepova;Esma Queen Of The Gypsies: Macedonian Songs (Disk 1);folk;Worldmusic;YEAR: 1998;1998;Zasto Si Me Majko Rodila;Zapej Makedonijo;Svadba Makedonska;Blagunjo Dejce;Kazi, Kazi Libe Stano;Grade Moj;Bolna Lezam;Duvni Mi Vetre Povardarce;Kalesh Ando;Dejgidi Sine Stojane;Nema Fadje;Kazi Slavke, Kazi Cerko;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;366
al bano;i grandi successi di al bano;folk;;i grandi successi di al bano;;13, storia d`oggi;ci sara;nostalgia canaglia;cara terra mia;e la mia vita;verso il sole;mi sveglio e ci sei;tu per sempre;volare;ciao ciao bambina;la siepe;felicita;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;367
Jim Butke;A Feisin Statement;folk;Celtic;;;Reels - 113;Slip Jigs - 113;Light Jigs - 114;Treble Jigs - 73;Open Hornpipes - 113;Traditional Hornpipes;The Downfall of Paris - 110;The King of the Fairies - 104;Madame Bonaparte - 108;Miss Browns Fancy - 72;The Orange Rogue - 71;The Treble Reels - 116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;368
Trio Bravo;pieces;folk;National Folk;;;Heimatweise;Spiel Klezmer spiel;Krunk, armenischer Tanz;La Kanari;Ungarische Leidenschaft;Nu m abandona, Czardasz;Freilach;Wolga Fluesschen;Fruehlings Hora;Rumaenische Fantasie;Das jiddische Medley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;369
Léa Mendonça;Uma Nova Unção;folk;Gospel;;;Uma nova unção;Batei palmas;Crente cheio de poder;Em Teus átrios;Passeio na tempestade;Clame o Sangue;Vem cantar com a gente;Ei, Amigo!;Meu Rei;Vaso de honra;Deus é fiel;Fogo no Altar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;370
Various Artists;ä¸­å³¶ã?¿ã‚†ã?? SONG LIBRARY 1;folk;Folk;;1997;LA-LA-LA;æ™‚ä»£;è¿½ã?„ã?‹ã?‘ã?¦ãƒ¨ã‚³ãƒ?ãƒž;ãƒ­ãƒ³ãƒªãƒ¼ãƒ»ã‚«ãƒŠãƒªã‚¢;æ¯”å‘‚é­…å?¿ã?®çŠ¯ç½ª;æ„›ã?•ã‚Œã‚‹èŠ± æ„›ã?•ã‚Œã?¬èŠ±;ã?†ã?‹ã‚Œå±‹;æ°¸é? ã?®å˜˜ã‚’ã?¤ã?„ã?¦ã??ã‚Œ;é¢¨ã?®å§¿;è‚©å¹…ã?®æœªæ?¥;çª“ã‚¬ãƒ©ã‚¹;æ…Ÿå“­;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;371
James Durst;Like the Wind;folk;Folk;;2000;Song From Slovenia;Filled Up To Here Greys and Blues;Amarillo;To Jesus;Goin' To Missouri (Missouri Loves Company);The Bleak and Frozen Tundra of Your Heart;In The Northern Hemisphere;Love Needs Proximity;Won't Somebody;It Happens Every Time;Like the Wind;What Shall I Take?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;372
Konstantina;I kaliteres stigmes mou;folk;;;1997;Tilefono;Xamogelo;Ax ta matia sou;Logia;I kardia mou tragouda;Ti mesogio;Panathema se;As prospathisoume;I nixta;Mi me rotas;Ki'ego san poli;Mia elada fos;San triantafilo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;373
Pete Seeger & Leon Gieco;Concierto en Vivo 1;folk;;;;Hombres de Hierro;La Cigarra;Tierra de Sol y Luna;Bajo el Sol de Bogota;Cristo de Palacaguina;La Colina de la Vida;John Henry;Brigada N  15;Deported (El Deportado);Sailing Up, Sailing Down (Rio Arriba, Rio Abajo);Guantanamera;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;374
